text,img,label
马国明否认暗追胡杏儿TVB情侣档胡杏儿黄宗泽分手后有关两人的传闻不断日前港媒又曝出马国明暗恋胡杏儿多年最近因合作新戏恋爱季节对胡杏儿展开追求攻势对此马国明在拍片现场作出回应澄清两人的绯闻纯属谣传详情,3323,0
越长大越明白人生有时真的需要等该来的让它来该走得让它走不强求也不强留看不开的总有一天会看开得不到的总有一天会以另一种方式给你不着急也不抱怨就看时间会给我们什么样的答案或许答案也并不重要看淡了就没什么是最重要的了哪怕人忘齿寒 吴忠全,3912,0
新华社摊贬受伤确与城管有关1４日晚一则题为重庆解放碑城市管理者打人的网帖在多家网站传播新华社中国网事记者在调查中了解到这一事件果然有图有真相这名水果摊贩摔下梯坎受伤确实与城管有关,4230,0
星娱星乐可爱的星粉们猜猜我是谁,2973,0
女汉子穿婚纱攀岩 拍摄超酷炫婚纱照10月26日广西柳州市方静和先生赵先生一起拍摄婚纱照方静和老赵都是户外运动爱好者他们选择了来到柳江县六岩村一处攀岩地点拍摄婚纱照爬到离地面20米高的悬崖上挂在半空3个多小时他们拍摄了一组勇敢者的婚纱照片新华网,5073,0
好害怕晚飯後回家發現有一隻死蟑螂圖左估計是貓咪mike mike 救了我我鼓起勇氣用tissue 蓋住屍體但我實在沒勇氣拾起牠家傭又未返家好害怕喔,4637,0
凤求凰琴歌 有美人兮 见之不忘一日不见兮思之如狂 凤飞翱翔兮四海求凰无奈佳人兮不在东墙 将琴代语兮聊写衷肠何日见许兮慰我旁徨 愿言配德兮携手相将不得於飞兮使我沦亡,4660,0
网传李天一案女主角撤诉据某著名编辑透露李天一案女主角撤销控诉已达和解意向因未满18岁且当时已醉酒被重判的可能性极低经李天一等人家长的奔走最终联系上女孩父母进行长谈受害人终得到包括落实北京户口工作及一套住房网友原来京城的户口是可以用来轮奸的,1095,1
周立波一秒变鸟叔大跳江南STYLE,5026,0
杨澜原话虽然我入了美国籍但我出身于中国所以从原产地角度而言我不出席美国两会而出席中国的两会是天经地义不知道她的奥巴马总统怎么看,2383,1
让电脑提速的小方法开始菜单里点击运行输入gpeditmsc指令后确定会出现一个小屏幕然后单击计算机配置管理模板网络QoS数据计划程序选限制可保留带宽设置选已启用将带宽限制中的20改为0应用就可以使用100的网速因为平时Windows XP自动保留20的网速,1213,1
真正的遗忘是多年以后不小心提及你仿佛说着别人的故事 叶子晚安,3040,0
新闻果粒橙事件少喝饮料多喝水央视焦点访谈播出可口可乐承认旗下果粒橙含有农药多菌灵多菌灵在美国是违法的但在国内属合法属于农药中的低毒已经喝了就不用太担心了孕妈哺乳妈妈备孕妈妈以及小盆友们少喝加工饮料多喝白开水减少添加剂残留农药等摄入风险,281,1
话题讨论 罗斯威斯布鲁克谁的复出更值得期待,4415,0
十八岁了你想结婚吗十八大通过男女年龄满十八周岁可以结婚登记了不再过去的男廿二女廿岁的了给力太开心 关注爆料社区,1458,1
FM1061中国之声0点2点千里共良宵主题主角配角主持中国之声杨昶 最近微博上一篇文章引人思考文中那个女孩说当英雄路过的时候总要有人坐在路边鼓掌我不想成为英雄我想成为坐在路边鼓掌的人我们总想扼住命运的喉咙做生活的主角殊不知做个好配角更需要大智慧,4128,0
内幕出来了笑的我眼泪都出来了真不能怪何润东委屈 润东同学的确是把最后一句删掉了艾玛大周末笑的眼泪都出来了哈哈 哈哈 哈哈 via笑话大王彭彭,168,1
田京波李娜反击孙晋芳TMD脏话都形容不了你们的卑鄙什么叫崩溃如今大桥垮塌叫侧滑收入下降叫负增长我的失败叫崩溃 孙晋芳阿姨如果我的失败叫崩溃刘翔的那一幕叫什么国家体育总局提前知道吗您可以不说但你说了实话你的官位会不会崩溃李永波的团队至今不为让球事件道歉,136,1
说话算数吧希望大家多多关注电影美丽有缘同时也多多关注我们的官微只是现在的粉丝好少很多话都不好跟老板开口求粉求转求评论呐呐呐各位亲我们一起加油,2855,0
一人追求完美活得很累禅师对他说这世界是一半一半的天一半地一半男一半女一半善一半恶一半清净一半浊秽一半很可惜你拥有的是不全的世界为什么你要求完美不能接受残缺的一半所以你拥有的是不全的世界毫无圆满可言 学会包容就会拥有一个完整的世界,4453,0
浪浪你真的要开启微博可查看最近访客功能了么via 丁一晨DYC,2011,1
无论我此时是多么的彷徨迷茫最终我都要过上自己想要的生活晚安,4683,0
当需要论证中国牛逼时他们说中国有五千年的历史文明美国才区区两百多年美国算什么当需要论证中国不适合与美国等国家接轨时他们说国情不同再说中国才发展了六十年美国都已经两百多年了怎么比啊在如此伟大的唯物变戏法面前时间真可怜历史真可怜真理真可怜赵晓,257,1
大家都説我變漂亮了謝謝牙醫可爱牙齒咬合不正的人我完全支持你們立馬去帶牙套你人生絕對會不一樣不要怕痛痛一陣子美一輩子,2920,0
无论今天发生多么糟糕的事都不应该感到悲伤因为今天是你往后日子里最年轻的一天了,4011,0
平安的金融超市帝国梦保险银行投资一站式服务同一个账号同一套密码你可以购买和管理保险银行投资理财等所有产品不必再在银行保险公司和证券公司之间来回跑这种类似沃尔玛的金融超市来自马明哲一个客户一个账户多种产品一站式服务的设想,4777,0
竹子还会再长家园定能重建雅安是大熊猫栖息地之一大熊猫保护中心碧峰峡基地距芦山县约20公里内有百余熊猫地震时200多游客与熊猫均安然无恙地震时部分大熊猫惊慌失措不过也有大熊猫较淡定甚至在地震前后完成了自然交配via东方早报 图为一只害怕的熊猫死死地抱住警察叔叔的腿,2419,1
有没有帮刘翔说话的啊来解释一下这张照片啊,1849,1
预警提示警惕新型100860短信诈骗骗子们通过100860号码群发您的账户余额少于10元请适时充值以免停机欢迎使用短信形式的手机账单服务免费请回复短信号码的信息由于与移动客服10086只差一个0很多人会按短信要求回复结果话费被扣请广大市民提高警惕仔细甄别,1126,1
新年才过两天微博热点已有三出1黄灯惹争议2南方遭尺度3非洲牛郎门G点按摩乌龙戏珠中石化女高官果然色冠五洲连非洲牛郎也拜倒在她的石榴裙下看来不光男性官员射速快更有女性官员吸力强啊焦点联播 杂谈五味 晓玲有话说,1876,1
今晚通过央视晚间新闻直播教全国的孩子如何防性侵直播结束后和央视晚间新闻 主持人赵普 编导们合影由于上次直播时耳机出现问题这次我将耳机几乎全部塞进耳朵里结束后很费劲才拿出来抓狂请大家一定对孩子进行防性侵教育孩子的安全是头等大事心,3629,0
太震惊了吃惊 波士顿马拉松爆炸案的新闻演员又被认出来了被炸掉双腿的这个人是美军士兵在阿富汗失去双腿,410,1
据说这是广东经典名菜三叫刚出生的老鼠仔直接生吃当筷子夹起来的时候老鼠仔会叫一声沾酒的时候会再叫一声送进嘴里的时候会再惨叫一声想不想试试,2389,1
胜女的代价2 天齐锅生日献礼之菲宝宝的爱情告白心张翰 郑爽 张翰官方后援会 郑爽吧 胜女的代价2吧 胜女的代价2影迷会 青春剧透社,4656,0
凤尚志端午过后要清肠粽子品种繁多尤其是肉粽和猪油豆沙粽所含脂肪多属油腻食品过了端午节之后最好清淡饮食三五天让连日超负荷运转的胃肠道好好休息一下考虑多吃些面粉粥之类的易消化食物青菜水果可以多吃,2610,0
盖梆内幕揭秘谁来监管反贪局审计厅盖梆打狗棒伺候河北审计厅厅长助理董建柱从8楼女部下家裸体逃跑为一时的快活河北审计厅厅长助理董建柱跟女下属偷欢时被女部下的爱人堵在门外情急之下不得不从8楼女部下家窗户爬出裸体逃跑洋相百出BY焦点河北贾海红徐昕王克勤历史袁老师归来老沉,460,1
周喜军儿子周磊为真凶周磊平日游手好闲江湖称号经开三哥警察在带周喜军指认现场时发现可疑确认是父亲替儿顶罪自首今日周磊已归案传因婴儿父亲与其女友有染遂劫车杀人报复图为周磊周喜军及被盗车监控照片大家看看到底是老子在开车还是儿子在开车,2394,1
Mico是中美混血男孩3周岁身高1米左右偏瘦寸头离开时身穿绿色棉布大衣深蓝色裤子咖色皮鞋能说简单的中文及英文于1月7日1633分左右在深圳爱绿双语幼儿园门口育秀路段大润发周边被抢走至今下落未明他的妈妈已近崩溃望知情者提供线索求扩散 我在,613,1
晚报随时报无名指比食指长更容易成功两名学者访问了超过2000名意大利男性和女性小型企业老板并拍下手指的照片他们发现无名指比食指长的人的空间能力风险承受能力决断力都比较好更容易成功还有研究称无名指长的男人说明胎儿时接触的睾丸激素越多更有魅力看看自己的手吧,4836,0
锤子科技将完成15亿元B轮融资5月底锤子手机将正式面市  据投资界消息锤子科技即将完成15亿元B轮融资目前仍有投资人在进行出资谈判最终的投资金额将于下个月正式披露本轮融资后罗永浩那款人文范儿的锤子手机终于要出炉了将于5月20日正式对外发布,2637,0
博闻事讯下午茶时间讲一座博物馆在比利时有一家以炸薯条为主题的博物馆在博物馆内参观者可以获取有关炸薯条的研究成果和最新信息并了解炸薯条的历史和烹制技巧,3086,0
挂这个无耻的汉奸脑残的满洲国粉这种公知与良知的距离是世界上最遥远的距离,4201,0
深圳航空一航班疑因机械故障迫降海口美兰机场商报全媒体讯记者 姜飞今天上午8时由广州飞往南宁的一架深圳航空所属ZH955T飞机疑机械故障与9时左右迫降海口美兰机场  据乘客反映文字版,3641,0
想捐旧衣服难据新华社临近毕业甘肃一高校学生小张想把完好无损的旧衣服捐给有需要的人但却找不到门路兰州市民政局以救灾物资储备充足婉拒街道社区称没地方放也没法消毒而兰州慈善总会直接表示不收旧衣服网友该何处安放你啊送不出去的爱心,3775,0
GDP地方和全国数据有望不再打架国家统计局局长马建堂今天在全国统计工作会上透露今年将积极稳妥推进国家统一核算地区生产总值工作力争到2015年实现地区GDP由国家统一核算和发布过去那种全国各省份GDP汇总后超过国家统计局公布的全国GDP的情况有望不再出现央视记者吴昊,3114,0
转自百度贴吧 果然就该生男孩子好吗还能体会鬼父的理解感人至极 太棒了viaSaber_Artoria,655,1
20131031查娱饭后 张杰部分 分享自 土豆娱乐,4944,0
好男友的几个细节记得你喜欢吃的零食吃饭时把肥肉 配菜挑到自己碗里走在路上会让你走在内侧打完电话都会等你先挂机每次分别他会目送你消失在他的视线外照顾你让你感觉像他女儿你说哪件衣服好看他就总爱穿它经常说只要你喜欢 怎么都行 惹他生气了他也不会说一句重话,2799,0
星闻BigBang权志龙出演写生簿 将和2NE1孔敏智合作表演 回归后在音乐节目中表演主打歌CRAYON的GD在写生簿中将与同公司的2NE1成员孔敏智的中娱微博联合表演新歌Missing You上周GD出演写生簿的消息传出后9日晚录影旁听申请者竞争率达到751是历史最高韩国音乐榜,3304,0
